accepted_time,package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,service_window_start_time,pickup_time,completed_time,promised_delivery_time,aoi_id,aoi_type,ds,courier_workload_2h,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label,service_window_breach,time_to_window_end_minutes,time_to_window_start_minutes,service_window_length_minutes,accept_hour,accept_dayofweek,accept_month,expected_travel_time_minutes,feasibility_margin_minutes,time_pressure_score,distance_feasibility_pressure_score,historical_courier_breach_rate,historical_zone_breach_rate,historical_city_breach_rate,model_risk_rank_score,intervention_urgency_score,intervention_priority
2024-09-18 07:54:00,P-842575,7563,Hangzhou,1,pickup,30.37872,120.05273,30.37899,120.05254,2024-09-18 07:54:00,2024-09-18 09:00:00,2024-09-18 10:35:00,2024-09-18 10:35:00,2024-09-18 11:00:00,208,14,918,2,0.0,161.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,186.0,66.0,120.0,7,2,9,0.6,185.4,0.22499999999999998,0.0,0.0,0.008910212474297465,0.008910212474297465,0.5888,0.43272,Medium
2024-09-18 07:54:00,P-30775,393,Jilin,9,pickup,44.40682,126.96219,44.40964,126.96447,2024-09-18 07:54:00,2024-09-18 09:00:00,2024-09-18 08:44:00,2024-09-18 08:44:00,2024-09-18 11:00:00,2837,1,918,3,0.0,50.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.362114725198424,0.8690753404762177,0.0,0.0,0.0225,Low,No significant delay,0,186.0,66.0,120.0,7,2,9,0.8690753404762177,185.13092465952377,0.22499999999999998,0.0,0.0,0.0,0.0,0.6263,0.459595,Medium
2024-09-18 07:55:00,P-3897864,393,Jilin,9,pickup,44.40687,126.96215,44.4086,126.96596,2024-09-18 07:55:00,2024-09-18 09:00:00,2024-09-18 08:32:00,2024-09-18 08:32:00,2024-09-18 11:00:00,2837,1,918,4,0.0,37.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.358609962868483,0.8606639108843592,0.0,0.0,0.03,Low,No significant delay,0,185.0,65.0,120.0,7,2,9,0.8606639108843592,184.13933608911563,0.22916666666666663,0.0,0.0,0.0,0.0,0.6677,0.4898383333333333,Medium
2024-09-18 07:59:00,P-3929643,14321,Chongqing,3,pickup,29.48847,106.46914,29.48847,106.46914,2024-09-18 07:59:00,2024-09-18 09:00:00,2024-09-18 09:20:00,2024-09-18 09:20:00,2024-09-18 11:00:00,337,1,918,1,0.0,81.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,181.0,61.0,120.0,7,2,9,0.6,180.4,0.24583333333333335,0.0,0.0,0.015292553191489361,0.015292553191489361,0.5846,0.4316566666666667,Medium
2024-09-18 08:00:00,P-4077927,1251,Chongqing,3,pickup,29.47593,106.45751,29.47593,106.45751,2024-09-18 08:00:00,2024-09-18 09:00:00,2024-09-18 10:42:00,2024-09-18 10:42:00,2024-09-18 11:00:00,1026,14,918,1,0.0,162.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,180.0,60.0,120.0,8,2,9,0.6,179.4,0.25,0.0,0.0128,0.015282392026578074,0.015282392026578074,0.59285,0.4378525,Medium
2024-09-18 08:04:00,P-2014115,13301,Hangzhou,1,pickup,30.41019,120.04222,30.41506,120.05087,2024-09-18 08:04:00,2024-09-18 09:00:00,2024-09-18 09:45:00,2024-09-18 09:45:00,2024-09-18 11:00:00,452,14,918,4,0.0,101.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.9906038673007272,2.3774492815217454,0.0,0.0,0.03,Low,No significant delay,0,176.0,56.0,120.0,8,2,9,2.3774492815217454,173.62255071847827,0.2666666666666667,0.0,0.005813953488372093,0.008904109589041096,0.008904109589041096,0.72295,0.5332508333333333,Medium
2024-09-18 08:04:00,P-2002401,11971,Chongqing,3,pickup,29.4693,106.47344,29.48839,106.46796,2024-09-18 08:04:00,2024-09-18 09:00:00,2024-09-18 09:44:00,2024-09-18 09:44:00,2024-09-18 11:00:00,337,1,918,2,0.0,100.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.1879878620829256,5.251170868999021,0.0,0.0,0.015,Low,No significant delay,0,176.0,56.0,120.0,8,2,9,5.251170868999021,170.74882913100097,0.2666666666666667,0.0,0.005376344086021506,0.015272244355909695,0.015272244355909695,0.6582,0.4861633333333334,Medium
2024-09-18 08:06:00,P-5932490,293,Jilin,9,pickup,44.41127,126.95821,44.40891,126.96201,2024-09-18 08:06:00,2024-09-18 09:00:00,2024-09-18 12:48:00,2024-09-18 12:48:00,2024-09-18 23:59:00,2608,14,918,6,0.0,282.0,0.0,0.0,False,On Time,0.0,0.0,0.3,0.399965877107907,0.9599181050589768,0.0,0.0,0.045,Low,No significant delay,0,953.0,54.0,899.0,8,2,9,0.9599181050589768,952.0400818949411,0.0,0.0,0.0,0.0,0.0,0.32925,0.2290125,Low
2024-09-18 08:07:00,P-3561018,393,Jilin,9,pickup,44.40651,126.96218,44.41328,126.96517,2024-09-18 08:07:00,2024-09-18 09:00:00,2024-09-18 09:45:00,2024-09-18 09:45:00,2024-09-18 11:00:00,425,3,918,5,0.0,98.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.7893666677831531,1.8944800026795672,0.0,0.0,0.0375,Low,No significant delay,0,173.0,53.0,120.0,8,2,9,1.8944800026795674,171.10551999732044,0.2791666666666667,0.0,0.0,0.0,0.0,0.77325,0.5709458333333333,Medium
2024-09-18 08:08:00,P-1791716,7563,Hangzhou,1,pickup,30.37928,120.05225,30.37859,120.05144,2024-09-18 08:08:00,2024-09-18 09:00:00,2024-09-18 10:18:00,2024-09-18 10:18:00,2024-09-18 11:00:00,208,14,918,3,0.0,130.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay,0,172.0,52.0,120.0,8,2,9,0.6,171.4,0.2833333333333333,0.0,0.0,0.00889801505817933,0.00889801505817933,0.7153,0.5291116666666666,Medium
2024-09-18 08:09:00,P-2693024,8122,Shanghai,0,pickup,30.92696,121.54479,30.91525,121.55223,2024-09-18 08:09:00,2024-09-18 09:00:00,2024-09-18 08:49:00,2024-09-18 08:49:00,2024-09-18 11:00:00,2254,14,918,1,0.0,40.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.482948585714006,3.559076605713615,0.0,0.0,0.0075,Low,No significant delay,0,171.0,51.0,120.0,8,2,9,3.559076605713614,167.4409233942864,0.2875,0.0,0.029310344827586206,0.029526029526029528,0.029526029526029528,0.6545,0.485425,Medium
2024-09-18 08:09:00,P-5686986,293,Jilin,9,pickup,44.41126,126.95831,44.41043,126.95941,2024-09-18 08:09:00,2024-09-18 09:00:00,2024-09-18 08:25:00,2024-09-18 08:25:00,2024-09-18 11:00:00,7565,1,918,7,0.0,16.0,0.0,0.0,False,On Time,0.0,0.0,0.35,0.25,0.6,0.0,0.0,0.0525,Low,No significant delay,0,171.0,51.0,120.0,8,2,9,0.6,170.4,0.2875,0.0,0.0,0.0,0.0,0.81995,0.6079675,High
2024-09-18 08:10:00,P-2158394,393,Jilin,9,pickup,44.40558,126.9597,44.40903,126.96524,2024-09-18 08:10:00,2024-09-18 09:00:00,2024-09-18 08:39:00,2024-09-18 08:39:00,2024-09-18 11:00:00,2837,1,918,6,0.0,29.0,0.0,0.0,False,On Time,0.0,0.0,0.3,0.583807950194378,1.4011390804665074,0.0,0.0,0.045,Low,No significant delay,0,170.0,50.0,120.0,8,2,9,1.4011390804665074,168.59886091953348,0.29166666666666663,0.0,0.0,0.0,0.0,0.8045,0.5962583333333333,Medium
2024-09-18 08:14:00,P-3109152,393,Jilin,9,pickup,44.40595,126.95964,44.41126,126.9645,2024-09-18 08:14:00,2024-09-18 09:00:00,2024-09-18 09:08:00,2024-09-18 09:08:00,2024-09-18 11:00:00,425,3,918,7,0.0,54.0,0.0,0.0,False,On Time,0.0,0.0,0.35,0.705449913089586,1.6930797914150066,0.0,0.0,0.0525,Low,No significant delay,0,166.0,46.0,120.0,8,2,9,1.6930797914150066,164.30692020858498,0.30833333333333335,0.0,0.0,0.0,0.0,0.83635,0.6227941666666666,High
2024-09-18 08:15:00,P-5015465,12438,Yantai,16,pickup,36.77575,121.18058,36.77715,121.17515,2024-09-18 08:15:00,2024-09-18 09:00:00,2024-09-18 08:38:00,2024-09-18 08:38:00,2024-09-18 11:00:00,247,14,918,2,0.0,23.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.5080583609650549,1.2193400663161316,0.0,0.0,0.015,Low,No significant delay,0,165.0,45.0,120.0,8,2,9,1.2193400663161316,163.78065993368386,0.3125,0.0,0.0,0.02049469964664311,0.02049469964664311,0.7257,0.539205,Medium
2024-09-18 08:15:00,P-4958636,293,Jilin,9,pickup,44.41122,126.95827,44.40791,126.95934,2024-09-18 08:15:00,2024-09-18 09:00:00,2024-09-18 09:20:00,2024-09-18 09:20:00,2024-09-18 11:00:00,2608,14,918,8,0.0,65.0,0.0,0.0,False,On Time,0.0,0.0,0.4,0.3777412507163526,0.9065790017192462,0.0,0.0,0.06,Low,No significant delay,0,165.0,45.0,120.0,8,2,9,0.9065790017192462,164.09342099828075,0.3125,0.0,0.0,0.0,0.0,0.85565,0.6386725000000001,High
2024-09-18 08:17:00,P-3748200,393,Jilin,9,pickup,44.40654,126.96194,44.41118,126.96446,2024-09-18 08:17:00,2024-09-18 09:00:00,2024-09-18 09:20:00,2024-09-18 09:20:00,2024-09-18 11:00:00,425,3,918,8,0.0,63.0,0.0,0.0,False,On Time,0.0,0.0,0.4,0.5534147545905967,1.3281954110174323,0.0,0.0,0.06,Low,No significant delay,0,163.0,43.0,120.0,8,2,9,1.3281954110174323,161.67180458898258,0.3208333333333333,0.0,0.0,0.0,0.0,0.8612,0.6439466666666667,High
2024-09-18 08:20:00,P-2097552,8238,Chongqing,3,pickup,29.49442,106.47592,29.49277,106.47589,2024-09-18 08:20:00,2024-09-18 09:00:00,2024-09-18 09:37:00,2024-09-18 09:37:00,2024-09-18 11:00:00,1251,1,918,1,0.0,77.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,160.0,40.0,120.0,8,2,9,0.6,159.4,0.33333333333333337,0.0,0.014583333333333334,0.015262110152621102,0.015262110152621102,0.72295,0.5390841666666666,Medium
2024-09-18 08:21:00,P-217579,8238,Chongqing,3,pickup,29.49326,106.47691,29.49202,106.47552,2024-09-18 08:21:00,2024-09-18 09:00:00,2024-09-18 09:46:00,2024-09-18 09:46:00,2024-09-18 11:00:00,1251,1,918,2,0.0,85.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,159.0,39.0,120.0,8,2,9,0.6,158.4,0.3375,0.0,0.014553014553014554,0.015251989389920425,0.015251989389920425,0.76235,0.5680275,Medium
2024-09-18 08:38:00,P-226311,293,Jilin,9,pickup,44.41051,126.95609,44.40973,126.95622,2024-09-18 08:38:00,2024-09-18 09:00:00,2024-09-18 08:44:00,2024-09-18 08:44:00,2024-09-18 11:00:00,7565,1,918,9,0.0,6.0,0.0,0.0,False,On Time,0.0,0.0,0.45,0.25,0.6,0.0,0.0,0.0675,Low,No significant delay,0,142.0,22.0,120.0,8,2,9,0.6,141.4,0.4083333333333333,0.0,0.0,0.0,0.0,0.9895,0.7473416666666667,High
2024-09-18 08:45:00,P-4420739,9881,Hangzhou,1,pickup,30.39261,120.0564,30.37973,120.05098,2024-09-18 08:45:00,2024-09-18 17:00:00,2024-09-18 18:09:00,2024-09-18 18:09:00,2024-09-18 19:00:00,208,14,918,1,0.0,564.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.523632506897617,3.6567180165542816,0.0,0.0,0.0075,Low,No significant delay,0,615.0,495.0,120.0,8,2,9,3.6567180165542807,611.3432819834458,0.0,0.0,0.016260162601626018,0.008891928864569083,0.008891928864569083,0.06025,0.041662500000000005,Low
2024-09-18 08:52:00,P-1907366,11971,Chongqing,3,pickup,29.48596,106.47531,29.4888,106.46935,2024-09-18 08:52:00,2024-09-18 15:00:00,2024-09-18 12:06:00,2024-09-18 12:06:00,2024-09-18 17:00:00,337,1,918,3,0.0,194.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.6576556590171925,1.578373581641262,0.0,0.0,0.0225,Low,No significant delay,0,488.0,368.0,120.0,8,2,9,1.578373581641262,486.42162641835876,0.0,0.0,0.0053475935828877,0.015241882041086813,0.015241882041086813,0.2207,0.150955,Low
2024-09-18 08:58:00,P-3851441,11971,Chongqing,3,pickup,29.48698,106.47511,29.48801,106.46918,2024-09-18 08:58:00,2024-09-18 09:00:00,2024-09-18 10:10:00,2024-09-18 10:10:00,2024-09-18 11:00:00,337,1,918,4,0.0,72.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.5852863976161607,1.4046873542787857,0.0,0.0,0.03,Low,No significant delay,0,122.0,2.0,120.0,8,2,9,1.4046873542787857,120.59531264572121,0.4916666666666667,0.0,0.005319148936170213,0.015231788079470199,0.015231788079470199,0.97885,0.7445858333333334,High
2024-09-18 09:00:00,P-2431191,7563,Hangzhou,1,pickup,30.37876,120.06199,30.37799,120.05186,2024-09-18 09:00:00,2024-09-18 11:00:00,2024-09-18 10:52:00,2024-09-18 10:52:00,2024-09-18 13:00:00,208,14,918,4,0.0,112.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.9755190826991184,2.341245798477884,0.0,0.0,0.03,Low,No significant delay,0,240.0,120.0,120.0,9,2,9,2.341245798477884,237.65875420152213,0.0,0.0,0.0,0.00888585099111415,0.00888585099111415,0.27025,0.1856625,Low
2024-09-18 09:03:00,P-2347495,13377,Yantai,16,pickup,36.77483,121.22677,36.77302,121.21916,2024-09-18 09:03:00,2024-09-18 11:00:00,2024-09-18 10:48:00,2024-09-18 10:48:00,2024-09-18 13:00:00,32,1,918,2,0.0,105.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.7070539333818022,1.6969294401163255,0.0,0.0,0.015,Low,No significant delay,0,237.0,117.0,120.0,9,2,9,1.6969294401163255,235.30307055988368,0.012499999999999956,0.0,0.0,0.020480225988700564,0.020480225988700564,0.19595,0.13486750000000003,Low
2024-09-18 09:15:00,P-5202922,9881,Hangzhou,1,pickup,30.39568,120.06279,30.37982,120.05109,2024-09-18 09:15:00,2024-09-18 11:00:00,2024-09-18 13:58:00,2024-09-18 13:58:00,2024-09-18 13:00:00,208,14,918,2,0.0,283.0,0.0,58.0,True,Slight Delay,0.0,0.2416666666666666,0.1,2.0903513472581663,5.016843233419599,0.0,0.0,0.1318055555555555,Low,Pickup/task start delay,1,225.0,105.0,120.0,9,2,9,5.016843233419599,219.9831567665804,0.0625,0.0,0.016129032258064516,0.008879781420765027,0.008879781420765027,0.2921,0.20736500000000005,Low
2024-09-18 09:17:00,P-4379777,11971,Chongqing,3,pickup,29.48692,106.47633,29.48844,106.46964,2024-09-18 09:17:00,2024-09-18 09:17:00,2024-09-18 10:02:00,2024-09-18 10:02:00,2024-09-18 11:17:00,337,1,918,5,0.0,45.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.6692257750327262,1.6061418600785429,0.0,0.0,0.0375,Low,No significant delay,0,120.0,0.0,120.0,9,2,9,1.6061418600785429,118.39385813992146,0.5,0.013384515500654448,0.005291005291005291,0.015221707478491065,0.015221707478491065,0.9921,0.7587034515500654,High
2024-09-18 09:19:00,P-1991703,293,Jilin,9,pickup,44.40794,126.95881,44.40861,126.95818,2024-09-18 09:19:00,2024-09-18 11:00:00,2024-09-18 11:14:00,2024-09-18 11:14:00,2024-09-18 13:00:00,2608,14,918,10,0.0,115.0,0.0,0.0,False,On Time,0.0,0.0,0.5,0.25,0.6,0.0,0.0,0.075,Low,No significant delay,0,221.0,101.0,120.0,9,2,9,0.6,220.4,0.07916666666666672,0.0,0.0,0.0,0.0,0.6413,0.4576783333333334,Medium
2024-09-18 09:39:00,P-3847831,9881,Hangzhou,1,pickup,30.39265,120.057,30.37984,120.05103,2024-09-18 09:39:00,2024-09-18 11:00:00,2024-09-18 12:41:00,2024-09-18 12:41:00,2024-09-18 13:00:00,208,14,918,3,0.0,182.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.5352065298097424,3.6844956715433814,0.0,0.0,0.0225,Low,No significant delay,0,201.0,81.0,120.0,9,2,9,3.6844956715433814,197.31550432845663,0.16249999999999998,0.0,0.024,0.00955631399317406,0.00955631399317406,0.50445,0.36789249999999996,Medium
2024-09-18 09:41:00,P-943689,12438,Yantai,16,pickup,36.77642,121.17673,36.77785,121.17227,2024-09-18 09:41:00,2024-09-18 11:00:00,2024-09-18 11:59:00,2024-09-18 11:59:00,2024-09-18 13:00:00,176,7,918,3,0.0,138.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.4278682804822396,1.026883873157375,0.0,0.0,0.0225,Low,No significant delay,0,199.0,79.0,120.0,9,2,9,1.026883873157375,197.97311612684263,0.17083333333333328,0.0,0.0,0.020465772759350742,0.020465772759350742,0.52185,0.3808691666666667,Medium
2024-09-18 10:23:00,P-3431313,13067,Yantai,16,pickup,36.78457,121.17254,36.78676,121.17275,2024-09-18 10:23:00,2024-09-18 11:00:00,2024-09-18 10:38:00,2024-09-18 10:38:00,2024-09-18 13:00:00,808,1,918,1,0.0,15.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,157.0,37.0,120.0,10,2,9,0.6,156.4,0.3458333333333333,0.0,0.0,0.020451339915373765,0.020451339915373765,0.7429,0.5545516666666667,Medium
2024-09-18 10:27:00,P-4708230,4505,Yantai,16,pickup,36.78767,121.17636,36.78608,121.17427,2024-09-18 10:27:00,2024-09-18 11:00:00,2024-09-18 12:06:00,2024-09-18 12:06:00,2024-09-18 13:00:00,808,1,918,1,0.0,99.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.2567075876924586,0.6160982104619008,0.0,0.0,0.0075,Low,No significant delay,0,153.0,33.0,120.0,10,2,9,0.6160982104619007,152.3839017895381,0.36250000000000004,0.0,0.0,0.0204369274136716,0.0204369274136716,0.76635,0.5731275,Medium
2024-09-18 10:33:00,P-2902905,13301,Hangzhou,1,pickup,30.39675,120.01245,30.41629,120.05128,2024-09-18 10:33:00,2024-09-18 11:00:00,2024-09-18 12:18:00,2024-09-18 12:18:00,2024-09-18 13:00:00,452,14,918,1,0.0,105.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.311347290880053,10.347233498112129,0.0,0.0,0.0075,Low,No significant delay,0,147.0,27.0,120.0,10,2,9,10.347233498112127,136.65276650188787,0.38749999999999996,0.0,0.005797101449275362,0.009549795361527967,0.009549795361527967,0.79165,0.5945725,Medium
2024-09-18 10:44:00,P-489366,8254,Shanghai,0,pickup,30.86685,121.54719,30.86537,121.53988,2024-09-18 10:44:00,2024-09-18 17:00:00,2024-09-18 17:25:00,2024-09-18 17:25:00,2024-09-18 19:00:00,597,14,918,1,0.0,401.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.71685750066185,1.72045800158844,0.0,0.0,0.0075,Low,No significant delay,0,496.0,376.0,120.0,10,2,9,1.7204580015884399,494.27954199841156,0.0,0.0,0.06072874493927125,0.029503105590062112,0.029503105590062112,0.06025,0.041662500000000005,Low
2024-09-18 10:48:00,P-5712824,5690,Shanghai,0,pickup,30.92659,121.58154,30.92659,121.58154,2024-09-18 10:48:00,2024-09-18 17:00:00,2024-09-18 17:15:00,2024-09-18 17:15:00,2024-09-18 19:00:00,2231,1,918,1,0.0,387.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,492.0,372.0,120.0,10,2,9,0.6,491.4,0.0,0.0,0.0,0.02948021722265322,0.02948021722265322,0.06025,0.041662500000000005,Low
2024-09-18 10:57:00,P-5302524,7563,Hangzhou,1,pickup,30.37782,120.05256,30.37784,120.05235,2024-09-18 10:57:00,2024-09-20 09:00:00,2024-09-20 09:20:00,2024-09-20 09:20:00,2024-09-20 11:00:00,208,14,920,2,0.0,2783.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,2883.0,2763.0,120.0,10,2,9,0.6,2882.4,0.0,0.0,0.0,0.00954328561690525,0.00954328561690525,0.15815,0.10779750000000002,Low
2024-09-18 11:05:00,P-3940009,13377,Yantai,16,pickup,36.77931,121.21129,36.78256,121.20811,2024-09-18 11:05:00,2024-09-18 13:00:00,2024-09-18 11:14:00,2024-09-18 11:14:00,2024-09-18 15:00:00,1121,1,918,1,0.0,9.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.4591354524383273,1.1019250858519856,0.0,0.0,0.0075,Low,No significant delay,0,235.0,115.0,120.0,11,2,9,1.1019250858519856,233.89807491414803,0.02083333333333337,0.0,0.0,0.020422535211267606,0.020422535211267606,0.1263,0.08876166666666668,Low
2024-09-18 11:12:00,P-1748952,28,Hangzhou,1,pickup,30.34953,120.25628,30.3783,120.05094,2024-09-18 11:12:00,2024-09-18 13:00:00,2024-09-18 12:50:00,2024-09-18 12:50:00,2024-09-18 15:00:00,208,14,918,1,0.0,98.0,0.0,0.0,False,On Time,0.0,0.0,0.05,19.958890426475193,47.901337023540464,0.0,0.0,0.0075,Low,No significant delay,0,228.0,108.0,120.0,11,2,9,47.901337023540464,180.09866297645954,0.050000000000000044,0.0,0.0128,0.009536784741144414,0.009536784741144414,0.24475,0.1715875,Low
2024-09-18 11:19:00,P-2520896,293,Jilin,9,pickup,44.40854,126.9585,44.41044,126.95686,2024-09-18 11:19:00,2024-09-18 13:00:00,2024-09-18 13:45:00,2024-09-18 13:45:00,2024-09-18 15:00:00,7565,1,918,1,0.0,146.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,221.0,101.0,120.0,11,2,9,0.6,220.4,0.07916666666666672,0.0,0.0,0.0,0.0,0.28875,0.20602083333333335,Low
2024-09-18 11:29:00,P-2799975,13301,Hangzhou,1,pickup,30.40651,120.0274,30.41693,120.05007,2024-09-18 11:29:00,2024-09-18 13:00:00,2024-09-18 12:50:00,2024-09-18 12:50:00,2024-09-18 15:00:00,452,14,918,2,0.0,81.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.463442376037764,5.912261702490634,0.0,0.0,0.015,Low,No significant delay,0,211.0,91.0,120.0,11,2,9,5.912261702490634,205.08773829750936,0.12083333333333335,0.0,0.005780346820809248,0.009530292716133424,0.009530292716133424,0.36115,0.26391416666666667,Low
2024-09-18 11:37:00,P-945755,12438,Yantai,16,pickup,36.7702,121.1804,36.77876,121.17412,2024-09-18 11:37:00,2024-09-18 13:00:00,2024-09-18 12:06:00,2024-09-18 12:06:00,2024-09-18 15:00:00,247,14,918,2,0.0,29.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.104010502110469,2.649625205065125,0.0,0.0,0.015,Low,No significant delay,0,203.0,83.0,120.0,11,2,9,2.649625205065125,200.35037479493488,0.15416666666666667,0.0,0.0,0.02040816326530612,0.02040816326530612,0.43625,0.3193958333333334,Low
2024-09-18 11:40:00,P-2602909,13301,Hangzhou,1,pickup,30.41206,120.03029,30.41178,120.04224,2024-09-18 11:40:00,2024-09-18 15:00:00,2024-09-18 12:02:00,2024-09-18 12:02:00,2024-09-18 17:00:00,452,14,918,3,0.0,22.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.1463733308912745,2.751295994139059,0.0,0.0,0.0225,Low,No significant delay,0,320.0,200.0,120.0,11,2,9,2.751295994139059,317.24870400586093,0.0,0.0,0.005763688760806916,0.009523809523809525,0.009523809523809525,0.2207,0.150955,Low
2024-09-18 11:48:00,P-2387894,7563,Hangzhou,1,pickup,30.38026,120.05589,30.37852,120.05145,2024-09-18 11:48:00,2024-09-18 13:00:00,2024-09-18 13:40:00,2024-09-18 13:40:00,2024-09-18 15:00:00,208,14,918,2,0.0,112.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.4678033327251918,1.1227279985404606,0.0,0.0,0.015,Low,No significant delay,0,192.0,72.0,120.0,11,2,9,1.1227279985404603,190.87727200145954,0.19999999999999996,0.0,0.0,0.009517335146159076,0.009517335146159076,0.5355,0.393075,Medium
2024-09-18 12:16:00,P-706317,7563,Hangzhou,1,pickup,30.37927,120.06803,30.37783,120.05201,2024-09-18 12:16:00,2024-09-18 13:00:00,2024-09-18 13:16:00,2024-09-18 13:16:00,2024-09-18 15:00:00,208,14,918,3,0.0,60.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.545089019882492,3.708213647717981,0.0,0.0,0.0225,Low,No significant delay,0,164.0,44.0,120.0,12,2,9,3.708213647717981,160.29178635228203,0.31666666666666665,0.0,0.0,0.009510869565217392,0.009510869565217392,0.76415,0.5675308333333333,Medium
2024-09-18 12:28:00,P-3960717,11805,Shanghai,0,pickup,30.87455,121.52022,30.87455,121.52022,2024-09-18 12:28:00,2024-09-18 13:00:00,2024-09-18 13:54:00,2024-09-18 13:54:00,2024-09-18 15:00:00,4103,14,918,1,0.0,86.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,152.0,32.0,120.0,12,2,9,0.6,151.4,0.3666666666666667,0.0,0.0,0.02945736434108527,0.02945736434108527,0.77115,0.5770808333333334,Medium
2024-09-18 14:21:00,P-5108457,8122,Shanghai,0,pickup,30.9257,121.56555,30.92524,121.56518,2024-09-18 14:21:00,2024-09-18 15:00:00,2024-09-18 15:41:00,2024-09-18 15:41:00,2024-09-18 17:00:00,4310,2,918,1,0.0,80.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,159.0,39.0,120.0,14,2,9,0.6,158.4,0.3375,0.0,0.029259896729776247,0.02943454686289698,0.02943454686289698,0.7296,0.5442400000000001,Medium
2024-09-18 14:22:00,P-5227285,293,Jilin,9,pickup,44.40907,126.95952,44.40871,126.95952,2024-09-18 14:22:00,2024-09-18 15:00:00,2024-09-18 14:28:00,2024-09-18 14:28:00,2024-09-18 17:00:00,2608,14,918,1,0.0,6.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,158.0,38.0,120.0,14,2,9,0.6,157.4,0.3416666666666667,0.0,0.0,0.0,0.0,0.73705,0.5499158333333333,Medium
2024-09-18 14:51:00,P-1427067,8238,Chongqing,3,pickup,29.4934,106.47533,29.49202,106.47553,2024-09-18 14:51:00,2024-09-18 15:00:00,2024-09-18 15:46:00,2024-09-18 15:46:00,2024-09-18 17:00:00,1251,1,918,1,0.0,55.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,129.0,9.0,120.0,14,2,9,0.6,128.4,0.4625,0.0,0.014522821576763486,0.01521164021164021,0.01521164021164021,0.8512,0.64828,High
