accepted_time,package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,service_window_start_time,pickup_time,completed_time,promised_delivery_time,aoi_id,aoi_type,ds,courier_workload_2h,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
2024-05-08 07:51:00,P-173876,317,Chongqing,3,pickup,29.48896,106.46959,29.48744,106.46814,2024-05-08 07:51:00,2024-05-08 09:00:00,2024-05-08 09:48:00,2024-05-08 09:48:00,2024-05-08 11:00:00,337,1,508,2,0.0,117.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-08 08:21:00,P-125096,317,Chongqing,3,pickup,29.49267,106.46919,29.48815,106.46864,2024-05-08 08:21:00,2024-05-08 09:00:00,2024-05-08 10:03:00,2024-05-08 10:03:00,2024-05-08 11:00:00,337,1,508,3,0.0,102.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.505412352932376,1.2129896470377024,0.0,0.0,0.0225,Low,No significant delay
2024-05-08 08:37:00,P-4214077,317,Chongqing,3,pickup,29.4914,106.46649,29.48831,106.46789,2024-05-08 08:37:00,2024-05-08 17:00:00,2024-05-08 13:10:00,2024-05-08 13:10:00,2024-05-08 19:00:00,337,1,508,4,0.0,273.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.36934687934724414,0.886432510433386,0.0,0.0,0.03,Low,No significant delay
2024-05-08 08:37:00,P-2908058,317,Chongqing,3,pickup,29.49144,106.46647,29.48844,106.4678,2024-05-08 08:37:00,2024-05-08 17:00:00,2024-05-08 13:15:00,2024-05-08 13:15:00,2024-05-08 19:00:00,337,1,508,5,0.0,278.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.3575611423895367,0.858146741734888,0.0,0.0,0.0375,Low,No significant delay
2024-05-08 09:11:00,P-5839928,317,Chongqing,3,pickup,29.48944,106.46597,29.48712,106.46863,2024-05-08 09:11:00,2024-05-08 11:00:00,2024-05-08 12:05:00,2024-05-08 12:05:00,2024-05-08 13:00:00,337,1,508,6,0.0,174.0,0.0,0.0,False,On Time,0.0,0.0,0.3,0.36446742524837505,0.8747218205961002,0.0,0.0,0.045,Low,No significant delay
2024-05-09 08:00:00,P-4218655,317,Chongqing,3,pickup,29.48829,106.4686,29.48829,106.4686,2024-05-09 08:00:00,2024-05-09 09:00:00,2024-05-09 09:52:00,2024-05-09 09:52:00,2024-05-09 11:00:00,337,1,509,1,0.0,112.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-09 09:08:00,P-3145310,317,Chongqing,3,pickup,29.48783,106.46856,29.48802,106.46898,2024-05-09 09:08:00,2024-05-09 11:00:00,2024-05-09 11:27:00,2024-05-09 11:27:00,2024-05-09 13:00:00,337,1,509,2,0.0,139.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-09 09:37:00,P-6090969,317,Chongqing,3,pickup,29.48819,106.46897,29.48819,106.46897,2024-05-09 09:37:00,2024-05-09 09:37:00,2024-05-09 09:42:00,2024-05-09 09:42:00,2024-05-09 11:37:00,337,1,509,3,0.0,5.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-05-09 11:04:00,P-5738922,317,Chongqing,3,pickup,29.49084,106.46592,29.48931,106.46922,2024-05-09 11:04:00,2024-05-09 11:04:00,2024-05-09 11:33:00,2024-05-09 11:33:00,2024-05-09 13:04:00,337,1,509,3,0.0,29.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.36188609020624213,0.8685266164949811,0.0,0.0,0.0225,Low,No significant delay
2024-05-10 07:51:00,P-1570517,317,Chongqing,3,pickup,29.48861,106.46943,29.48898,106.46918,2024-05-10 07:51:00,2024-05-10 09:00:00,2024-05-10 09:55:00,2024-05-10 09:55:00,2024-05-10 11:00:00,337,1,510,1,0.0,124.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-10 07:57:00,P-196775,317,Chongqing,3,pickup,29.48704,106.46906,29.48808,106.4678,2024-05-10 07:57:00,2024-05-10 09:00:00,2024-05-10 09:35:00,2024-05-10 09:35:00,2024-05-10 11:00:00,337,1,510,2,0.0,98.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-10 08:12:00,P-2136403,317,Chongqing,3,pickup,29.48823,106.4686,29.48813,106.46885,2024-05-10 08:12:00,2024-05-10 09:00:00,2024-05-10 09:49:00,2024-05-10 09:49:00,2024-05-10 11:00:00,337,1,510,3,0.0,97.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-05-10 08:56:00,P-359739,317,Chongqing,3,pickup,29.49172,106.46527,29.48884,106.46917,2024-05-10 08:56:00,2024-05-10 13:00:00,2024-05-10 13:41:00,2024-05-10 13:41:00,2024-05-10 15:00:00,337,1,510,4,0.0,285.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.49501698559870233,1.1880407654368856,0.0,0.0,0.03,Low,No significant delay
2024-05-10 10:22:00,P-996582,317,Chongqing,3,pickup,29.48922,106.47195,29.48752,106.46807,2024-05-10 10:22:00,2024-05-10 10:22:00,2024-05-10 11:19:00,2024-05-10 11:19:00,2024-05-10 12:22:00,337,1,510,2,0.0,57.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.4204376133621918,1.0090502720692605,0.0,0.0,0.015,Low,No significant delay
2024-05-10 11:48:00,P-1484422,317,Chongqing,3,pickup,29.49195,106.46668,29.48811,106.46893,2024-05-10 11:48:00,2024-05-10 11:48:00,2024-05-10 12:02:00,2024-05-10 12:02:00,2024-05-10 13:48:00,337,1,510,2,0.0,14.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.4793171446448874,1.1503611471477297,0.0,0.0,0.015,Low,No significant delay
2024-05-10 13:34:00,P-4138308,317,Chongqing,3,pickup,29.49122,106.47437,29.48831,106.46772,2024-05-10 13:34:00,2024-05-10 13:34:00,2024-05-10 14:06:00,2024-05-10 14:06:00,2024-05-10 15:34:00,337,1,510,2,0.0,32.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.7204046000038969,1.7289710400093525,0.0,0.0,0.015,Low,No significant delay
2024-05-10 15:26:00,P-4877047,317,Chongqing,3,pickup,29.48788,106.46888,29.48852,106.46943,2024-05-10 15:26:00,2024-05-10 15:26:00,2024-05-10 16:25:00,2024-05-10 16:25:00,2024-05-10 17:26:00,337,1,510,2,0.0,59.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-11 07:45:00,P-19267,317,Chongqing,3,pickup,29.48724,106.46945,29.4881,106.46771,2024-05-11 07:45:00,2024-05-11 09:00:00,2024-05-11 09:57:00,2024-05-11 09:57:00,2024-05-11 11:00:00,337,1,511,1,0.0,132.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-11 08:11:00,P-3922139,317,Chongqing,3,pickup,29.48812,106.4695,29.48814,106.46883,2024-05-11 08:11:00,2024-05-11 09:00:00,2024-05-11 10:12:00,2024-05-11 10:12:00,2024-05-11 11:00:00,337,1,511,2,0.0,121.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-11 08:11:00,P-2195439,317,Chongqing,3,pickup,29.48799,106.46844,29.48814,106.46863,2024-05-11 08:11:00,2024-05-11 09:00:00,2024-05-11 09:49:00,2024-05-11 09:49:00,2024-05-11 11:00:00,337,1,511,3,0.0,98.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-05-11 08:48:00,P-4730355,317,Chongqing,3,pickup,29.49092,106.47281,29.48826,106.46884,2024-05-11 08:48:00,2024-05-11 09:00:00,2024-05-11 10:07:00,2024-05-11 10:07:00,2024-05-11 11:00:00,337,1,511,4,0.0,79.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.4849072436119577,1.1637773846686985,0.0,0.0,0.03,Low,No significant delay
2024-05-11 09:11:00,P-444076,317,Chongqing,3,pickup,29.49105,106.47217,29.48893,106.46918,2024-05-11 09:11:00,2024-05-11 11:00:00,2024-05-11 11:21:00,2024-05-11 11:21:00,2024-05-11 13:00:00,337,1,511,5,0.0,130.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.3732579434730426,0.8958190643353022,0.0,0.0,0.0375,Low,No significant delay
2024-05-11 14:52:00,P-3285133,317,Chongqing,3,pickup,29.49459,106.47584,29.48805,106.46896,2024-05-11 14:52:00,2024-05-11 17:00:00,2024-05-11 15:58:00,2024-05-11 15:58:00,2024-05-11 19:00:00,337,1,511,1,0.0,66.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.9860329176457325,2.366479002349758,0.0,0.0,0.0075,Low,No significant delay
2024-05-11 16:17:00,P-1155133,317,Chongqing,3,pickup,29.49154,106.47302,29.48788,106.46895,2024-05-11 16:17:00,2024-05-11 16:17:00,2024-05-11 16:34:00,2024-05-11 16:34:00,2024-05-11 18:17:00,337,1,511,2,0.0,17.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.5664001158863571,1.359360278127257,0.0,0.0,0.015,Low,No significant delay
2024-05-12 07:54:00,P-2690795,317,Chongqing,3,pickup,29.48867,106.46869,29.48867,106.4683,2024-05-12 07:54:00,2024-05-12 09:00:00,2024-05-12 09:47:00,2024-05-12 09:47:00,2024-05-12 11:00:00,337,1,512,1,0.0,113.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-12 09:49:00,P-2344036,317,Chongqing,3,pickup,29.48834,106.46762,29.48808,106.46777,2024-05-12 09:49:00,2024-05-12 09:49:00,2024-05-12 09:55:00,2024-05-12 09:55:00,2024-05-12 11:49:00,337,1,512,2,0.0,6.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-12 16:48:00,P-2563038,317,Chongqing,3,pickup,29.48777,106.46908,29.48753,106.46801,2024-05-12 16:48:00,2024-05-12 16:48:00,2024-05-12 17:05:00,2024-05-12 17:05:00,2024-05-12 18:48:00,337,1,512,1,0.0,17.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-13 07:36:00,P-856608,317,Chongqing,3,pickup,29.48824,106.46805,29.48836,106.46823,2024-05-13 07:36:00,2024-05-13 09:00:00,2024-05-13 09:56:00,2024-05-13 09:56:00,2024-05-13 11:00:00,337,1,513,1,0.0,140.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-13 09:41:00,P-2010877,317,Chongqing,3,pickup,29.48935,106.47072,29.48813,106.46894,2024-05-13 09:41:00,2024-05-13 09:41:00,2024-05-13 09:46:00,2024-05-13 09:46:00,2024-05-13 11:41:00,337,1,513,1,0.0,5.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-13 09:56:00,P-5581797,317,Chongqing,3,pickup,29.48871,106.46876,29.48893,106.46909,2024-05-13 09:56:00,2024-05-14 13:00:00,2024-05-14 13:25:00,2024-05-14 13:25:00,2024-05-14 15:00:00,337,1,514,2,0.0,1649.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-13 12:36:00,P-2223457,317,Chongqing,3,pickup,29.49432,106.47623,29.48822,106.46854,2024-05-13 12:36:00,2024-05-13 12:36:00,2024-05-13 13:29:00,2024-05-13 13:29:00,2024-05-13 14:36:00,337,1,513,1,0.0,53.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.0070015653137103,2.4168037567529046,0.0,0.0,0.0075,Low,No significant delay
2024-05-14 07:48:00,P-2301286,317,Chongqing,3,pickup,29.48671,106.46844,29.48724,106.46869,2024-05-14 07:48:00,2024-05-14 09:00:00,2024-05-14 09:34:00,2024-05-14 09:34:00,2024-05-14 11:00:00,337,1,514,1,0.0,106.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-14 07:54:00,P-5995079,317,Chongqing,3,pickup,29.48783,106.46862,29.48818,106.46896,2024-05-14 07:54:00,2024-05-14 09:00:00,2024-05-14 09:47:00,2024-05-14 09:47:00,2024-05-14 11:00:00,337,1,514,2,0.0,113.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-14 07:58:00,P-2509129,317,Chongqing,3,pickup,29.48896,106.46957,29.4889,106.46902,2024-05-14 07:58:00,2024-05-14 09:00:00,2024-05-14 10:06:00,2024-05-14 10:06:00,2024-05-14 11:00:00,337,1,514,3,0.0,128.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-05-14 08:02:00,P-3454882,317,Chongqing,3,pickup,29.48834,106.46838,29.48818,106.46891,2024-05-14 08:02:00,2024-05-14 09:00:00,2024-05-14 09:41:00,2024-05-14 09:41:00,2024-05-14 11:00:00,337,1,514,4,0.0,99.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.25,0.6,0.0,0.0,0.03,Low,No significant delay
2024-05-14 08:12:00,P-5343588,317,Chongqing,3,pickup,29.48862,106.47124,29.48822,106.46893,2024-05-14 08:12:00,2024-05-14 09:00:00,2024-05-14 10:18:00,2024-05-14 10:18:00,2024-05-14 11:00:00,337,1,514,5,0.0,126.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.25,0.6,0.0,0.0,0.0375,Low,No significant delay
2024-05-14 08:21:00,P-5791480,317,Chongqing,3,pickup,29.49437,106.47636,29.4886,106.46824,2024-05-14 08:21:00,2024-05-14 09:00:00,2024-05-14 09:55:00,2024-05-14 09:55:00,2024-05-14 11:00:00,337,1,514,6,0.0,94.0,0.0,0.0,False,On Time,0.0,0.0,0.3,1.0145454697480432,2.4349091273953034,0.0,0.0,0.045,Low,No significant delay
2024-05-14 10:45:00,P-5960073,317,Chongqing,3,pickup,29.48711,106.46792,29.48752,106.4681,2024-05-14 10:45:00,2024-05-15 09:00:00,2024-05-15 09:17:00,2024-05-15 09:17:00,2024-05-15 11:00:00,337,1,515,1,0.0,1352.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-14 15:36:00,P-5928444,317,Chongqing,3,pickup,29.4877,106.46808,29.48882,106.46906,2024-05-14 15:36:00,2024-05-14 15:36:00,2024-05-14 15:50:00,2024-05-14 15:50:00,2024-05-14 17:36:00,337,1,514,1,0.0,14.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-14 16:09:00,P-2890751,317,Chongqing,3,pickup,29.49148,106.4738,29.48852,106.46952,2024-05-14 16:09:00,2024-05-14 17:00:00,2024-05-14 16:46:00,2024-05-14 16:46:00,2024-05-14 19:00:00,337,1,514,2,0.0,37.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.5290924871594043,1.26982196918257,0.0,0.0,0.015,Low,No significant delay
2024-05-15 07:46:00,P-5933689,317,Chongqing,3,pickup,29.48842,106.46699,29.48839,106.46783,2024-05-15 07:46:00,2024-05-15 09:00:00,2024-05-15 09:32:00,2024-05-15 09:32:00,2024-05-15 11:00:00,337,1,515,1,0.0,106.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-15 09:10:00,P-3202939,317,Chongqing,3,pickup,29.49033,106.472,29.48844,106.46792,2024-05-15 09:10:00,2024-05-15 11:00:00,2024-05-15 11:00:00,2024-05-15 11:00:00,2024-05-15 13:00:00,337,1,515,2,0.0,110.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.44733966546144993,1.0736151971074799,0.0,0.0,0.015,Low,No significant delay
2024-05-15 09:12:00,P-1068007,317,Chongqing,3,pickup,29.48896,106.46798,29.48724,106.46866,2024-05-15 09:12:00,2024-05-15 17:00:00,2024-05-15 15:50:00,2024-05-15 15:50:00,2024-05-15 19:00:00,337,1,515,3,0.0,398.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-05-15 12:18:00,P-4837840,317,Chongqing,3,pickup,29.49425,106.47624,29.48755,106.46819,2024-05-15 12:18:00,2024-05-15 12:18:00,2024-05-15 12:44:00,2024-05-15 12:44:00,2024-05-15 14:18:00,337,1,515,1,0.0,26.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.0780057022473981,2.5872136853937557,0.0,0.0,0.0075,Low,No significant delay
2024-05-15 13:44:00,P-3220292,317,Chongqing,3,pickup,29.49131,106.4662,29.48887,106.46843,2024-05-15 13:44:00,2024-05-15 13:44:00,2024-05-15 14:52:00,2024-05-15 14:52:00,2024-05-15 15:44:00,337,1,515,2,0.0,68.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.3466965020665795,0.8320716049597907,0.0,0.0,0.015,Low,No significant delay
2024-05-15 15:10:00,P-537079,317,Chongqing,3,pickup,29.48976,106.46678,29.48817,106.46869,2024-05-15 15:10:00,2024-05-15 15:10:00,2024-05-15 15:44:00,2024-05-15 15:44:00,2024-05-15 17:10:00,337,1,515,2,0.0,34.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25580168448011575,0.6139240427522779,0.0,0.0,0.015,Low,No significant delay
2024-05-16 08:15:00,P-3207147,317,Chongqing,3,pickup,29.45524,106.47271,29.48827,106.46879,2024-05-16 08:15:00,2024-05-16 11:00:00,2024-05-16 18:03:00,2024-05-16 18:03:00,2024-05-16 13:00:00,337,1,516,1,0.0,588.0,0.0,303.0,True,Severe Delay,0.0,1.0,0.05,3.6923208107712493,8.861569945850999,0.0,0.0,0.5520833333333333,High,Pickup/task start delay
2024-05-16 08:15:00,P-1710168,317,Chongqing,3,pickup,29.48891,106.46905,29.48814,106.46885,2024-05-16 08:15:00,2024-05-16 09:00:00,2024-05-16 09:42:00,2024-05-16 09:42:00,2024-05-16 11:00:00,337,1,516,2,0.0,87.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-16 09:25:00,P-4264864,317,Chongqing,3,pickup,29.48912,106.47135,29.48847,106.46827,2024-05-16 09:25:00,2024-05-16 17:00:00,2024-05-16 16:03:00,2024-05-16 16:03:00,2024-05-16 19:00:00,337,1,516,3,0.0,398.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.3067492710394338,0.736198250494641,0.0,0.0,0.0225,Low,No significant delay
2024-05-16 14:43:00,P-6156741,317,Chongqing,3,pickup,29.49434,106.47632,29.4881,106.4689,2024-05-16 14:43:00,2024-05-16 17:00:00,2024-05-16 17:04:00,2024-05-16 17:04:00,2024-05-16 19:00:00,337,1,516,1,0.0,141.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.9985966988282869,2.396632077187889,0.0,0.0,0.0075,Low,No significant delay
2024-05-17 07:43:00,P-904613,317,Chongqing,3,pickup,29.48855,106.46861,29.48809,106.46886,2024-05-17 07:43:00,2024-05-17 09:00:00,2024-05-17 09:56:00,2024-05-17 09:56:00,2024-05-17 11:00:00,337,1,517,1,0.0,133.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-17 08:43:00,P-5906184,317,Chongqing,3,pickup,29.4936,106.47638,29.4889,106.46905,2024-05-17 08:43:00,2024-05-17 15:00:00,2024-05-17 16:39:00,2024-05-17 16:39:00,2024-05-17 17:00:00,337,1,517,2,0.0,476.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.8811641748314958,2.11479401959559,0.0,0.0,0.015,Low,No significant delay
2024-05-17 08:52:00,P-777696,317,Chongqing,3,pickup,29.49119,106.4657,29.48815,106.46897,2024-05-17 08:52:00,2024-05-17 15:00:00,2024-05-17 15:18:00,2024-05-17 15:18:00,2024-05-17 17:00:00,337,1,517,3,0.0,386.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.4630748415042756,1.1113796196102614,0.0,0.0,0.0225,Low,No significant delay
2024-05-17 10:20:00,P-3055839,317,Chongqing,3,pickup,29.48877,106.47225,29.48813,106.46896,2024-05-17 10:20:00,2024-05-17 15:00:00,2024-05-17 15:27:00,2024-05-17 15:27:00,2024-05-17 17:00:00,337,1,517,3,0.0,307.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.3262947229984456,0.7831073351962694,0.0,0.0,0.0225,Low,No significant delay
2024-05-17 12:44:00,P-1157080,317,Chongqing,3,pickup,29.48775,106.46891,29.48784,106.46891,2024-05-17 12:44:00,2024-05-18 11:00:00,2024-05-18 11:45:00,2024-05-18 11:45:00,2024-05-18 13:00:00,337,1,518,1,0.0,1381.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-17 13:27:00,P-1513189,317,Chongqing,3,pickup,29.48762,106.46913,29.48748,106.46807,2024-05-17 13:27:00,2024-05-17 13:27:00,2024-05-17 13:35:00,2024-05-17 13:35:00,2024-05-17 15:27:00,337,1,517,2,0.0,8.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-18 07:55:00,P-4683758,317,Chongqing,3,pickup,29.48797,106.46981,29.48821,106.46909,2024-05-18 07:55:00,2024-05-18 09:00:00,2024-05-18 10:09:00,2024-05-18 10:09:00,2024-05-18 11:00:00,337,1,518,1,0.0,134.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-18 08:21:00,P-5400111,317,Chongqing,3,pickup,29.49256,106.47487,29.48895,106.46855,2024-05-18 08:21:00,2024-05-18 09:00:00,2024-05-18 10:03:00,2024-05-18 10:03:00,2024-05-18 11:00:00,337,1,518,2,0.0,102.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.7316486943769546,1.755956866504691,0.0,0.0,0.015,Low,No significant delay
2024-05-19 07:59:00,P-2750953,317,Chongqing,3,pickup,29.48803,106.4689,29.48803,106.4689,2024-05-19 07:59:00,2024-05-19 09:00:00,2024-05-19 09:34:00,2024-05-19 09:34:00,2024-05-19 11:00:00,337,1,519,1,0.0,95.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-19 14:28:00,P-1910160,317,Chongqing,3,pickup,29.48927,106.46961,29.48927,106.46961,2024-05-19 14:28:00,2024-05-19 14:28:00,2024-05-19 14:47:00,2024-05-19 14:47:00,2024-05-19 16:28:00,337,1,519,1,0.0,19.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-20 07:48:00,P-3252612,317,Chongqing,3,pickup,29.48755,106.46858,29.4882,106.46855,2024-05-20 07:48:00,2024-05-20 09:00:00,2024-05-20 09:51:00,2024-05-20 09:51:00,2024-05-20 11:00:00,337,1,520,1,0.0,123.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-20 08:05:00,P-3790294,317,Chongqing,3,pickup,29.48864,106.46941,29.48856,106.46956,2024-05-20 08:05:00,2024-05-20 17:00:00,2024-05-20 09:58:00,2024-05-20 09:58:00,2024-05-20 19:00:00,337,1,520,2,0.0,113.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-20 08:16:00,P-5277949,317,Chongqing,3,pickup,29.48819,106.46793,29.48892,106.46912,2024-05-20 08:16:00,2024-05-20 13:00:00,2024-05-20 13:24:00,2024-05-20 13:24:00,2024-05-20 15:00:00,337,1,520,3,0.0,308.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-05-21 07:39:00,P-2559530,317,Chongqing,3,pickup,29.4878,106.46914,29.48805,106.46888,2024-05-21 07:39:00,2024-05-21 09:00:00,2024-05-21 09:54:00,2024-05-21 09:54:00,2024-05-21 11:00:00,337,1,521,1,0.0,135.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-05-21 07:42:00,P-1444171,317,Chongqing,3,pickup,29.48672,106.4677,29.48756,106.46816,2024-05-21 07:42:00,2024-05-21 09:00:00,2024-05-21 09:41:00,2024-05-21 09:41:00,2024-05-21 11:00:00,337,1,521,2,0.0,119.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-05-21 08:49:00,P-2170842,317,Chongqing,3,pickup,29.49175,106.46568,29.48889,106.46919,2024-05-21 08:49:00,2024-05-21 13:00:00,2024-05-21 13:48:00,2024-05-21 13:48:00,2024-05-21 15:00:00,337,1,521,3,0.0,299.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.46534903116462606,1.1168376747951025,0.0,0.0,0.0225,Low,No significant delay
2024-05-21 09:00:00,P-1000958,317,Chongqing,3,pickup,29.49162,106.46607,29.48832,106.46793,2024-05-21 09:00:00,2024-05-21 11:00:00,2024-05-21 12:10:00,2024-05-21 12:10:00,2024-05-21 13:00:00,337,1,521,4,0.0,190.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.40872617137636263,0.9809428113032703,0.0,0.0,0.03,Low,No significant delay
2024-05-21 09:06:00,P-728111,317,Chongqing,3,pickup,29.49159,106.46635,29.48808,106.46772,2024-05-21 09:06:00,2024-05-21 11:00:00,2024-05-21 14:36:00,2024-05-21 14:36:00,2024-05-21 13:00:00,337,1,521,5,0.0,330.0,0.0,96.0,True,Moderate Delay,0.0,0.4,0.25,0.41220445050463034,0.9892906812111129,0.0,0.0,0.23083333333333333,Low,Pickup/task start delay
2024-05-21 09:06:00,P-3735567,317,Chongqing,3,pickup,29.49157,106.46608,29.48885,106.46904,2024-05-21 09:06:00,2024-05-21 11:00:00,2024-05-21 12:02:00,2024-05-21 12:02:00,2024-05-21 13:00:00,337,1,521,6,0.0,176.0,0.0,0.0,False,On Time,0.0,0.0,0.3,0.4165992074462887,0.9998380978710928,0.0,0.0,0.045,Low,No significant delay
2024-05-21 09:57:00,P-1774124,317,Chongqing,3,pickup,29.48781,106.46919,29.48809,106.46891,2024-05-21 09:57:00,2024-05-21 09:57:00,2024-05-21 11:34:00,2024-05-21 11:34:00,2024-05-21 11:57:00,337,1,521,5,0.0,97.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.25,0.6,0.0,0.0,0.0375,Low,No significant delay
